address,text,category
0x30322180,"E99072102 mwlSfdExecDecSvrPlaying: can't term","OTHER"
0x303221C8,"E1071901 mwPlyExecSvrHndl: NULL handle.","OTHER"
0x303221F0,"E2011101: MWSFSVR_IsSvrBdrHndl: handle is invalid.","OTHER"
0x30322410,"
CRI SFD/PS2EE Ver.1.862 Build:Jul 29 2003 15:13:35
","OTHER"
0x30322445,"Append: GCC2096 SCE2800
","OTHER"
0x303227E0,"tst, help_time_sec, help_time_msec, help_time_64, help_time, mt_max, master_time, out_time,  mt_ot, mtmax_ot,  diff_l_max, diff_l_min, diff_a_max, tst->diff_a_min, pastat, adjmode, resethist, excesserr, adj_limit, adj_front, adj_rear,  movave_1st, movave_2nd,  adxt_stat 

","OTHER"
0x303229F0," SFH Version 1.15SFH_VER_DATE","OTHER"
0x30322A10,"Copyright (c) 1999-2003 CRI-MW","OTHER"
0x30322A30,"
CRI SFH/PS2EE Ver.1.15 Build:Jul 29 2003 15:13:47
","OTHER"
0x30322A68,"SofdecStream            ","OTHER"
0x30322AB0,"COMPO","OTHER"
0x30322AB8,"E201181: SFX_CnvFrmArgb8888 : frmfmt is not support.","OTHER"
0x30322AF0,"E201182: CnvToArgb8888 : compo is not support.","OTHER"
0x30322B20,"E201312: sfxcnv_IsCnvUpHalf : compo is invalid.","OTHER"
0x30322B50,"E212172: SFX_CnvFrmMbARGB8888 : frmfmt is not support.","OTHER"
0x30322B88,"E212173: sfxcnv_CnvFrmYcc420mbToArgb8888mb() : compo is not support.","OTHER"
0x30322BD0,"E212182: CnvToArgb8888mb : compo is not support.","OTHER"
0x30322C08,"E201183: SFX_CnvFrmYUV422 : frmfmt is not support.","OTHER"
0x30322C40,"E201182: CnvToYuv422 : compo is not support.","OTHER"
0x30322C70,"E201193: SFX_CnvFrmY84C44 : frmfmt is not support.","OTHER"
0x30322CA8,"E201192: CnvToY84C44 : compo is not support.","OTHER"
0x30322CD8,"E201315: sfxcnv_CnvFrmZcmn : zclip is not set.","OTHER"
0x30322D08,"E201191: SFX_CnvFrmZcmn : frmfmt is not support.","OTHER"
0x30322D40,"E201313: sfxcnv_CnvZbitToCft : zbit is invalid.","OTHER"
0x30322D70,"E201311: sfxcnv_MakeTable : compo is not support.","OTHER"
0x30322F48,"E202282: SFX_MakeTblZ16 : zclip is not set.","OTHER"
0x30322F78,"E202281: SFX_MakeTblZ32 : zclip is not set.","OTHER"
0x30322FA8,"E301281: SFX_CnvFrmRgb888 : frmfmt is not support.","OTHER"
0x30322FE0,"E301282: CnvToRgb888 : compo is not support.","OTHER"
0x30323010,"
CRI SFX/PS2EE Ver.1.30 Build:Jul 29 2003 15:13:54
","OTHER"
0x30323048,"E201194: sfx_InitHn: work size is short.","OTHER"
0x30323078,"E201281: SfxZHn: can't create.","OTHER"
0x30323098,"E202011: SfxAHn: can't create.","OTHER"
0x303230F8,"%x %x %x","OTHER"
0x30323117,"AE201314: SFXZ_SetZclip : zclip is invalid.","OTHER"
0x30323148,"
CRI SUD/PS2EE Ver.0.03 Build:Jul 29 2003 15:13:53
","OTHER"
0x30323220,"libpad2: buffer addr is not 64 byte align. %08x
","OTHER"
0x30323258,"ERROR","OTHER"
0x30323268,"STABLE","OTHER"
0x30323270,"NOLINK","OTHER"
0x30323280,"libmc2: TerminateTread faild
","OTHER"
0x30323450,"Sony PS2 Memory Card Format","OTHER"
0x30323480,"libmc2: Fatal Error [%08x]
","OTHER"
0x303234A8,"** PANIC!
","OTHER"
0x303234B8,"SendDataHoge
","OTHER"
0x303234C8,"libmc2: Invalid data length (over 8192)
","OTHER"
0x303234F8,"libdbc: bind failed
","OTHER"
0x30323510,"libdbc: Module version mismatch ","OTHER"
0x30323538,"[libdbc.a = %d.%d, dbcman.irx = %d.%d]
","OTHER"
0x30323560,"libdbc: SifDmaAddr %08x
","OTHER"
0x30323580,"sceDbcSetWorkAddr: rpc error
","OTHER"
0x303235A0,"sceDbcCreateSocket: rpc error
","OTHER"
0x303235C0,"sceDbcDeleteSocket: rpc error
","OTHER"
0x303235E0,"sceDbcGetDepNumber: rpc error
","OTHER"
0x30323600,"sceDbcInitSocket: rpc error
","OTHER"
0x30323620,"sceDbcResetSocket: rpc error
","OTHER"
0x30323640,"sceDbcGetDeviceStatus: rpc error
","OTHER"
0x30323668,"sceDbcSRData: rpc error
","OTHER"
0x30323688,"sceDbcSendData: rpc error
","OTHER"
0x303236A8,"libdbc: SendData2 data length too long [%d]
","OTHER"
0x303236D8,"dbcman : SendData2 BUSY
","OTHER"
0x303236F8,"sceDbcSendData2: rpc error
","OTHER"
0x30323718,"libdbc: SendData3 data length too long
","OTHER"
0x30323740,"dbcman : SendData3 BUSY
","OTHER"
0x30323760,"sceDbcReceiveData: rpc error
","OTHER"
0x30323800,"A = %x B = %x, %x @flPS2ConvClayData","OTHER"
0x303238D0,"Can't load module %s","OTHER"
0x30323980,"Not supported width...%d @flPS2GetTextureInfoFromContext","OTHER"
0x303239C0,"Not supported height...%d @flPS2GetTextureInfoFromContext","OTHER"
0x30323A00,"Supported only 1 palette. Unallocatable. @flCreatePaletteHandle","OTHER"
0x30323A40,"Not supported texture bit depth @flCreatePaletteHandle","OTHER"
0x30323A80,"Not supported texture bit depth @flPS2ConvertTextureFromContext","OTHER"
0x30323AC0,"acrout.txt","OTHER"
0x30323AD0,"Debug Message Output for PS2\r
","OTHER"
0x30323AF0,"This is not BMP image. @plBMPSetContextFromImage","OTHER"
0x30323B30,"Not support except 24bit. @plCreateContextFromBMPImage","OTHER"
0x30323B70,"This is not BMP image. @plCreateContextFromBMPImage","OTHER"
0x30323BB0,"SDR: SdrDelayThread: Error: SetAlarm faild.
","OTHER"
0x30323BE0,"SDR: SdrInit: Error: TSNDDRV_DEV: sceSifBindRpc faild.
","OTHER"
0x30323C20,"SDR: SdrInit: Error: TSNDGET_DEV: sceSifBindRpc faild.
","OTHER"
0x30323C60,"SDR: SdrInit: Error: SmId_send faild.
","OTHER"
0x30323C90,"SDR: SdrInit: Error: SmId_get faild.
","OTHER"
0x30323CC0,"Connected to TamsoftSoundDriver: Version %d.%d (C)Tamsoft
","OTHER"
0x30323D00,"SDR: SdrSeReq: Warning: sndque overflow!
","OTHER"
0x30323D30,"SDR: SdrSeCancel: Warning: sndque overflow!
","OTHER"
0x30323D60,"SDR: SdrSeChg: Warning: sndque overflow!
","OTHER"
0x30323D90,"SDR: SdrSeMasterVol: Warning: sndque overflow!
","OTHER"
0x30323DC0,"SDR: SdrMasterVol: Warning: sndque overflow!
","OTHER"
0x30323DF0,"SDR: SdrDmaLoadReq: Error: tbl_idx over.
","OTHER"
0x30323E20,"SDR: SdrDmaLoadReq: Error: Dma address invalid. (use 16byte alignment)
","OTHER"
0x30323E70,"SDR: SdrDmaLoadReq: Error: Dma size over.
","OTHER"
0x30323EA0,"SDR: SdrDmaLoadReq: Warning: sndque overflow!
","OTHER"
0x30323ED0,"SDR: SdrPortClr: Warning: sndque overflow!
","OTHER"
0x30323F00,"SDR: SdrAllStop: Warning: sndque overflow!
","OTHER"
0x30323F30,"SDR: SdrAllMute: Warning: sndque overflow!
","OTHER"
0x30323F60,"SDR: SdrSetOutputMode: Warning: sndque overflow!
","OTHER"
0x30323FA0,"SDR: SdrSetRev: Error: core invalid.
","OTHER"
0x30323FD0,"SDR: SdrSetRev: Error: mode invalid.
","OTHER"
0x30324000,"SDR: SdrSetRev: Warning: sndque overflow!
","OTHER"
0x30324030,"SDR: SdrSendReq: Caution: sbuff overflow.
     I carry forward the request to next time.
","OTHER"
0x30324090,"SDR: SdrSendReq: Error: Rpc faild.
","OTHER"
0x303240C0,"SDR: SdrGetStateSend: Error: Rpc faild.
","OTHER"
0x303240F0,"SDR: snddrv.c: makebuff8: Error: Length over
","OTHER"
0x30324120,"SDR: snddrv.c: makebuff: Error: Length over
","OTHER"
0x30324150,"SDR: snddrv.c: makebuff_ext: Error: Length invalid
","OTHER"
0x30324190,"SDR: snddrv.c: sending_req: Error: unknown command
","OTHER"
0x303241D0,"Setup HOST file system.
","OTHER"
0x30324200,"Setup DVD file system.
","OTHER"
0x30324220,"pfs1:\\0flist.dir","OTHER"
0x30324238,"0flist.dir","OTHER"
0x30324280,"PROG\\SUBMAIN.BIN","OTHER"
0x30324298,"PROG\\DEMO.BIN","OTHER"
0x303242A8,"PROG\\GAME.BIN","OTHER"
0x303242B8,"PROG\\NETWK.BIN","OTHER"
0x303242D0,"PROG\\NETDNAS.BIN","OTHER"
0x303242F0,"PROG\\NETHTTP.BIN","OTHER"
0x30324310,"PROG\\EDITOR.BIN","OTHER"
0x30324320,"PROG\\NETAQ.BIN","OTHER"
0x30324330,"PROG\\SINGLE.BIN","OTHER"
0x30324368,"ROMDATA_AFS","OTHER"
0x30324428,"RFFF_H_BIN","OTHER"
0x30324460,"VOICE_AFS","OTHER"
0x30324470,"LOBBY_AFS","OTHER"
0x303244D0,"MOVIE001_AFS","OTHER"
0x303244E0,"MOVIE002_AFS","OTHER"
0x30324520,"%snetbio00.dat","OTHER"
0x30324530,"%snetbio01.dat","OTHER"
0x30324540,"%snetbio02.dat","OTHER"
0x3032ECD0,"romdata.afs","OTHER"
0x3032ED08,"scenario/","OTHER"
0x3032ED70,"COMMON\\","OTHER"
0x30331A29,"spucore=1","OTHER"
0x30331A40,"cdrom0:\\IOP\\MODULES\\DNAS280.IMG;1","OTHER"
0x30331A70,"cdrom0:\\IOP\\MODULES\\DRIVE.DAT;1","OTHER"
0x30331A90,"cdrom0:\\IOP\\MODULES\\USBD.IRX;1","OTHER"
0x30331AB0,"cdrom0:\\IOP\\MODULES\\USBKB.IRX;1","OTHER"
0x30331AE8,"SND DATA OVER!","OTHER"
0x30331B18,"E3-Bio_Mix.adx","OTHER"
0x30331B40,"outbreak","OTHER"
0x30331B50,"below freezing point","OTHER"
0x30331B68,"the hive","OTHER"
0x30331B78,"hellfire","OTHER"
0x30331B90,"decisions, decisions","OTHER"
0x30331BB0,"outbreak             ","OTHER"
0x30331BD0,"below freezing point ","OTHER"
0x30331BF0,"the hive             ","OTHER"
0x30331C10,"hellfire             ","OTHER"
0x30331C30,"decisions, decisions ","OTHER"
0x30331C80,"NOT INITIALIZE MODEL_WORK","OTHER"
0x30331CA0,"PULL MODEL_WORK FAIL","OTHER"
0x30331CD0,"DATA\\ROM\\FONT\\SCE20I22.GF","OTHER"
0x30331CF0,"DATA\\ROM\\FONT\\SCE20I22.BN","OTHER"
0x30331D10,"DATA\\ROM\\FONT\\SCE20I22.NEC","OTHER"
0x30331D30,"DATA\\ROM\\FONT\\SCE20I22.NE1","OTHER"
0x30331D50,"DATA\\ROM\\FONT\\S20RM04.BIN","OTHER"
0x30331D70,"DATA\\ROM\\FONT\\S20RM16.BIN","OTHER"
0x30331D90,"DATA\\ROM\\FONT\\S20LE04.BIN","OTHER"
0x30331DB0,"DATA\\ROM\\FONT\\D20GO04.BIN","OTHER"
0x30331ED8,"%senemy.tq","OTHER"
0x30331EF0,"data\\rom\\sound\\ps2\\snd\\","OTHER"
0x30331F08,"%senemy.tsb","OTHER"
0x30332038,"%s%s%s%s%s","OTHER"
0x30332080,"netbio00.dat","OTHER"
0x303320A0,"gcres.bin","OTHER"
0x303320B0,"/res/info.sys","OTHER"
0x303320C0,"/res/jkt_001.png","OTHER"
0x303320E0,"/res/jkt_cp.png","OTHER"
0x30332100,"cdrom0:\\IOP\\MODULES\\DEV9.IRX;1","OTHER"
0x30332120,"cdrom0:\\IOP\\MODULES\\ATAD.IRX;1","OTHER"
0x30332140,"cdrom0:\\IOP\\MODULES\\HDD.IRX;1","OTHER"
0x30332160,"cdrom0:\\IOP\\MODULES\\PFS.IRX;1","OTHER"
0x303322A8,"icon.sys","OTHER"
0x303322F0,"icon_20.ico","OTHER"
0x30332300,"icon_21.ico","OTHER"
0x30332310,"icon_22.ico","OTHER"
0x30332340,"BISLPM-99999BIODIP","OTHER"
0x303323C8,"<p1>Here you are...","OTHER"
0x303323E0,"<p1>... It is blocked by something","OTHER"
0x30332410,"<p1>You've unlocked it.","OTHER"
0x30332450,"Will you hide in the locker?","OTHER"
0x30332470,"Will you hide under the bed?","OTHER"
0x303324B0,"<c7>Will you turn the dial?","OTHER"
0x303324D0,"<p1>You can't fit, too narrow.","OTHER"
0x30332520,"<p1>You can't take any more of the item.","OTHER"
0x30332550,"<p1>Which floor will you go to?","OTHER"
0x303325C0,"<c7>ROOFTOP ","OTHER"
0x303325F0,"<p1>I will read it later.<c2><p1>(The contents were copied.)","OTHER"
0x30332690,"<p1> Take it?               ","OTHER"
0x303326B0,"<c5><p1> You obtained a special item.","OTHER"
0x303326E0,"<p1>The \<c2>Daylight<c7>\ anti-toxin wiped","OTHER"
0x30332710,"<p1>out all traces of the virus in my body.","OTHER"
0x30332740,"You don't have to use this now.","OTHER"
0x30332760,"You can't place anymore of the item in the room.


Equip items.","OTHER"
0x303327B0,"


Use items.","OTHER"
0x303327D0,"


Reload the weapon.","OTHER"
0x303327F0,"


Combine items.","OTHER"
0x30332810,"


Read item descriptions.","OTHER"
0x30332830,"


Hand items to others.","OTHER"
0x30332850,"


Whom will you use it on?","OTHER"
0x30332870,"


Unequip items.","OTHER"
0x30332890,"


Change equipped items.","OTHER"
0x303328B0,"

 Combine them? ","OTHER"
0x303328D0,"

 Switch the items? ","OTHER"
0x303328E8," Will you take it? ","OTHER"
0x30332900,"
There is no room left.","OTHER"
0x30332920,"REMAINING AMMO:","OTHER"
0x30332930,"


You are handing an item over","OTHER"
0x30332950,"


You are reloading.","OTHER"
0x30332970,"

Select Item to combine with.","OTHER"
0x30332990,"


 Mix the herbs? ","OTHER"
0x303329B0,"REMAINING:","OTHER"
0x303329C0," give me that item.","OTHER"
0x303329D8,"

Will Combine with","OTHER"
0x303329F0,"


Do you want to combine them?","OTHER"
0x30332A10," was asked to use the item.","OTHER"
0x30332A30," to hand over.","OTHER"
0x30332A40," to use it.","OTHER"
0x30332A50," needs.","OTHER"
0x30332A58," asked.","OTHER"
0x30332A70,"  RELOAD","OTHER"
0x30332A80," COMBINE","OTHER"
0x30332A90," CHECK","OTHER"
0x30332AA0," PRESENT","OTHER"
0x30332AB0,"  PLACE","OTHER"
0x30332AB8,"  SWITCH","OTHER"
0x30332AD8," TAKE OUT","OTHER"
0x30332AE7," REQUEST","OTHER"
0x30332B00," ASKTOUSE","OTHER"
0x30332B20,"Kevin","OTHER"
0x30332B38,"George","OTHER"
0x30332B48,"David","OTHER"
0x30332B70,"Cindy","OTHER"
0x30332B80,"KEVIN","OTHER"
0x30332B98,"GEORGE","OTHER"
0x30332BA0,"DAVID","OTHER"
0x30332BB8,"CINDY","OTHER"
0x30332BC0,"OPTION","OTHER"
0x30332BC8,"SINGLE PLAY","OTHER"
0x30332BD8,"NETWORK PLAY","OTHER"
0x30332BE8,"COLLECTION","OTHER"
0x30332BF8,"CHARALOG","OTHER"
0x30332C08,"HDD INSTALL","OTHER"
0x30332C18,"STORY","OTHER"
0x30332C38,"NORMAL","OTHER"
0x30332C48,"VERY HARD","OTHER"
0x30332C60,"It was a typical night at J's bar. Some uninvited
","OTHER"
0x30332CA0,"guests crashed the party.
","OTHER"
0x30332CC0,"Our race for survival was just beginning...
","OTHER"
0x30332D00,"We escaped the zombies and found our way into
","OTHER"
0x30332D40,"a frozen underground facility. What truths
","OTHER"
0x30332D70,"lie beyond the cries of pain in the distance?
","OTHER"
0x30332DA0,"A hospital transformed into some kind of hive
","OTHER"
0x30332DE0,"full of squirming \things.\ We pushed on and
","OTHER"
0x30332E20,"pushed the repulsive image from our minds.
","OTHER"
0x30332E50,"While avoiding blasts of flame, we proceeded
","OTHER"
0x30332E90,"through the smoke-encased hotel.
","OTHER"
0x30332ED0,"We now knew the true meaning of \Hell.\
","OTHER"
0x30332F00,"Destruction. Darkness. We quickly raced
","OTHER"
0x30332F2F,"
forward knowing all well that each decision
","OTHER"
0x30332F60,"we made held newfound hope or endless despair.
","OTHER"
0x30333010,"Would you like to use this slot?","OTHER"
0x30333050,"Checking Memory Card","OTHER"
0x30333070,"(8MB) (for PlayStation(R)2)","OTHER"
0x303330A0,"in MEMORY CARD slot %s.","OTHER"
0x303330D0,"(8MB) (for PlayStation(R)2)","OTHER"
0x30333100,"Do not remove the memory card","OTHER"
0x30333120,"Error has occurred. ","OTHER"
0x30333140,"Data could not be loaded from the memory card","OTHER"
0x30333170,"(8MB) (for PlayStation(R)2)","OTHER"
0x30333190,"in MEMORY CARD slot %s.%r","OTHER"
0x303331C0,"Can't be found in slot %s.%r","OTHER"
0x303331E0,"The memory card (8MB) (for PlayStation(R)2)","OTHER"
0x30333210,"in slot %s is not formatted.%r","OTHER"
0x30333230,"slot %s %r","OTHER"
0x30333260,"in MEMORY CARD slot %s.%r","OTHER"
0x30333280,"Checking the memory card (8MB)","OTHER"
0x303332A0,"(for PlayStation(R)2) in MEMORY CARD slot %s.","OTHER"
0x303332D0,"Do not remove the memory card.","OTHER"
0x303332F0,"(8MB) (for PlayStation(R)2)","OTHER"
0x30333310,"Create the system data?","OTHER"
0x30333330,"Creating system data on the memory card","OTHER"
0x30333360,"slot %s","OTHER"
0x30333380,"The system data is corrupt.","OTHER"
0x303333A0,"Data could not be created.%r","OTHER"
0x303333C0,"slot %s is not formatted.","OTHER"
0x303333E0,"Will you format it?","OTHER"
0x30333400,"Formatting the memory card","OTHER"
0x30333420,"Data could not be formatted.","OTHER"
0x30333450,"Which file do you want to load?","OTHER"
0x30333470,"Where do you want to save?","OTHER"
0x30333490,"The system data already exists.","OTHER"
0x303334C0,"OK to overwrite the data?","OTHER"
0x303334E0,"Saving system data to the MEMORY CARD (8MB)","OTHER"
0x30333510,"Data has been saved.%r","OTHER"
0x30333530,"The save data could not be saved properly.","OTHER"
0x30333560,"There is not enough room.","OTHER"
0x30333580,"To save the system data for this game","OTHER"
0x303335B0,"Need %aKB of space to save thegame. %r","OTHER"
0x303335E0,"There was an interruption!","OTHER"
0x30333600,"Would you like to resume your suspended save?","OTHER"
0x30333630,"The suspended data will be erased.","OTHER"
0x30333660,"MEMORY CARD data is writing to","OTHER"
0x30333680,"(8MB) MEMORY CARD SLOT %s","OTHER"
0x303336B0,"Auto-loading the system data is now complete.","OTHER"
0x303336E0,"There is no data on MEMORY CARD SLOT %s.","OTHER"
0x30333710,"The MEMORY CARD needs %aKB to save.","OTHER"
0x30333740,"Start the game anyway?","OTHER"
0x30333760,"Press any button to continue.","OTHER"
0x30333780,"The Data is loaded. %r","OTHER"
0x303337A0,"Would you like to save?","OTHER"
0x303337C0,"Would you like to load?","OTHER"
0x303337E0,"The data is being Auto-saved...","OTHER"
0x30333810,"Auto-save finished.","OTHER"
0x30333830,"Auto-loaded the sytem data.","OTHER"
0x30333860,"Auto-loading is turned off.","OTHER"
0x30333880,"Resuming the game.","OTHER"
0x303338A0,"Do you really want to erase","OTHER"
0x303338C0,"the suspended data to start a new scenario?","OTHER"
0x303338F0,"Suspended data has been erased.","OTHER"
0x30333910,"(8MB) MEMORY CARD slot %s","OTHER"
0x30333930,"(for playstation 2) is set","OTHER"
0x30333950,"to use the auto-save feature.","OTHER"
0x30333970,"Auto-save was turned on.","OTHER"
0x30333990,"The data will be saved to the","OTHER"
0x303339B0,"Auto-save was turned off.","OTHER"
0x303339D0,"Auto-save was turned off. %r","OTHER"
0x303339F0,"Data could not be saved.","OTHER"
0x30333A10,"Data has finished loading.","OTHER"
0x30333A30,"Continue without saving?","OTHER"
0x30333A50,"Do you want to quit the game?","OTHER"
0x30333A80,"Save data check failed.","OTHER"
0x30333AA0,"Do you want to quit?","OTHER"
0x30333AC0,"Could't load the data properly","OTHER"
0x30333B00,"Save succeeded.","OTHER"
0x30333B10,"The Playstaion 2 system is not connected to a hard drive.","OTHER"
0x30333B50,"Not enough free space in the ","OTHER"
0x30333B80,"Hard Drive.","OTHER"
0x30333B90,"The installation requires at least %aMB","OTHER"
0x30333BC0,"of space.","OTHER"
0x30333BE0,"After making enough free space,","OTHER"
0x30333C00,"please do the installation again.","OTHER"
0x30333C30,"The game data is not installed","OTHER"
0x30333C60,"on your hard drive.","OTHER"
0x30333C80,"Please go to \repair the hard drive\ section","OTHER"
0x30333CB0,"in the instructions manual that came with the","OTHER"
0x30333CE0,"PS2 hard drive.","OTHER"
0x30333CF0,"It didn't install correctly.","OTHER"
0x30333D20,"Please reinstall.","OTHER"
0x30333D50,"The game data is already installed","OTHER"
0x30333D80,"on your hard drive.","OTHER"
0x30333DB0,"Do you want to install over it?","OTHER"
0x30333DE0,"When the game data is installed to the","OTHER"
0x30333E10,"hard drive, you will be able to play the game","OTHER"
0x30333E40,"more comfortably.","OTHER"
0x30333E60,"To install, you must have at least %aMB of","OTHER"
0x30333E90,"free space on your hard drive.","OTHER"
0x30333EC0,"Do you want to install?","OTHER"
0x30333EE0,"Please press any button.","OTHER"
0x30333F10,"the game data is installed.","OTHER"
0x30333F40,"Please do not turn off, reset , remove the hard","OTHER"
0x30333F70,"drive or the (8MB) MEMORY CARD from the \PlayStation 2\","OTHER"
0x30333FB0,"Console.","OTHER"
0x30333FD0,"The installation is completed.","OTHER"
0x30333FF0,"Installation failed.","OTHER"
0x30334010,"Abort the installation?","OTHER"
0x30334030,"Installation aborted.","OTHER"
0x30334050,"The hard disk drive has not been initialized.","OTHER"
0x30334080,"Please follow the instructions to initialize.","OTHER"
0x303340B0,"Do you want to reinstall?","OTHER"
0x303340D0,"Installation aborted.","OTHER"
0x303340E8,"Move panels","OTHER"
0x30334100,"An error has occurred during the installation.","OTHER"
0x30334130,"Please make sure to reinstall","OTHER"
0x30334160,"the hard drive connection.","OTHER"
0x30334190,"<c1>Could not enter the room since","OTHER"
0x303341C0,"<c0>the room is for hard disc drive only","OTHER"
0x303341F0,"<c1>the room is for disc only","OTHER"
0x30334210,"<c1>This room is for hard disk drive only","OTHER"
0x30334240,"Will you use the data installed on your","OTHER"
0x30334270,"hard disk drive?","OTHER"
0x303342A0,"<c1>This room is for disc only.","OTHER"
0x303342C0,"Will you use the disc data?","OTHER"
0x303342E6,"MACDOWELL","OTHER"
0x303342F0,"RODRIGUEZ","OTHER"
0x30334300,"CONRAD","OTHER"
0x30334318,"MIGUEL","OTHER"
0x30334328,"ARNOLD","OTHER"
0x30334338,"BILLY","OTHER"
0x30334340,"HARSH","OTHER"
0x30334348,"PETER","OTHER"
0x30334350,"MARVIN","OTHER"
0x30334378,"PATRICK","OTHER"
0x30334388,"AUSTIN","OTHER"
0x30334390,"CLINT","OTHER"
0x303343A8,"NATHAN","OTHER"
0x303343C0,"ROGER","OTHER"
0x303343C8,"CARTER","OTHER"
0x303343D8,"FROST","OTHER"
0x30334408,"RICHARD","OTHER"
0x30334410,"MICKEY","OTHER"
0x30334420,"AXEMAN","OTHER"
0x30334438,"REGAN","OTHER"
0x30334448,"MONICA","OTHER"
0x30334450,"LINDA","OTHER"
0x30334470,"DANNY","OTHER"
0x30334490,"KEITH","OTHER"
0x303344B8,"DOROTHY","OTHER"
0x303344C8,"RAYMOND","OTHER"
0x303344D0,"ARTHUR","OTHER"
0x303344D8,"AARON","OTHER"
0x303344E0,"DORIAN","OTHER"
0x303344E8,"ELLIOTT","OTHER"
0x303344F8,"HARRY","OTHER"
0x30334508,"DUSTIN","OTHER"
0x30334520,"NICOLAS","OTHER"
0x30334530,"PHILIP","OTHER"
0x30334540,"MATTHEW","OTHER"
0x30334548,"ROBERT","OTHER"
0x30334550,"CHUCK","OTHER"
0x30334558,"GINGER","OTHER"
0x30334560,"LAURA","OTHER"
0x30334568,"AMELIA","OTHER"
0x30334570,"ETHAN","OTHER"
0x30334578,"HOWARD","OTHER"
0x30334588,"KATHY","OTHER"
0x30334590,"ELENA","OTHER"
0x30334598,"FRANK","OTHER"
0x303345A8,"Mr.RED","OTHER"
0x303345B8,"Mr.GREEN","OTHER"
0x303345D0,"Mr.BLACK","OTHER"
0x303345E8,"CHARACTER","OTHER"
0x303345F8,"DIFFICULTY","OTHER"
0x30334603,"COMPLETION RATIO","OTHER"
0x30334618,"PLAY TIME","OTHER"
0x30334627,"SURVIVOR","OTHER"
0x30334630,"SP ITEM","OTHER"
0x30334640,"NO DAMAGE CLEAR!!","OTHER"
0x30334660,"NO WEAPON CLEAR!!","OTHER"
0x30334AB0,"MCICON.BIN","OTHER"
0x30334B68,"CNICON.BIN","OTHER"
0x30334BB0,"send \error!\\r\
wait \OK\\r\
\,3
","OTHER"
0x30334C68,"Conexant","OTHER"
0x30334C80,"V.90 Modem with USB Interface","OTHER"
0x30334CA0,"SUNTAC","OTHER"
0x30334CA8,"OnlineStation","OTHER"
0x30334CB8,"I-O Data","OTHER"
0x30334CF0,"Ethernet (Network Adaptor)","OTHER"
0x30334D10,"Capcom_AVE_TCP_Wrapper","OTHER"
0x30334D30,"INET_LANEGG_driver","OTHER"
0x30334D50,"INET_SMAP_driver","OTHER"
0x30334D70,"Capcom_USB_Device_Searcher","OTHER"
0x30334DE0,"%03x NETR:%02d %02d %02d  ERR:%d","OTHER"
0x30334E40,"TCP&PPP DISCONNECTING...
","OTHER"
0x30334E60,"data\\rom\\eff_mov\\eff_%03d.mov","OTHER"
0x30334E80,"DATA\\ROM\\TEX\\EM\\E00\\E00_00.TEX","OTHER"
0x30334EA0,"DATA\\ROM\\TEX\\EM\\E00\\E00_01.TEX","OTHER"
0x30334EC0,"DATA\\ROM\\TEX\\EM\\E01\\E01_00.TEX","OTHER"
0x30334EE0,"DATA\\ROM\\TEX\\EM\\E01\\E01_01.TEX","OTHER"
0x30334F00,"DATA\\ROM\\TEX\\EM\\E01\\E01_03.TEX","OTHER"
0x30334F20,"DATA\\ROM\\TEX\\EM\\E01\\E01_04.TEX","OTHER"
0x30334F40,"DATA\\ROM\\TEX\\EM\\E01\\E01_07.TEX","OTHER"
0x30334F60,"DATA\\ROM\\TEX\\EM\\E01\\E01_08.TEX","OTHER"
0x30334F80,"DATA\\ROM\\TEX\\EM\\E01\\E01_09.TEX","OTHER"
0x30334FA0,"DATA\\ROM\\TEX\\EM\\E01\\E01_10.TEX","OTHER"
0x30334FC0,"DATA\\ROM\\TEX\\EM\\E01\\E01_11.TEX","OTHER"
0x30334FE0,"DATA\\ROM\\TEX\\EM\\E01\\E01_12.TEX","OTHER"
0x30335000,"DATA\\ROM\\TEX\\EM\\E01\\E01_13.TEX","OTHER"
0x30335020,"DATA\\ROM\\TEX\\EM\\E01\\E01_14.TEX","OTHER"
0x30335040,"DATA\\ROM\\TEX\\EM\\E01\\E01_15.TEX","OTHER"
0x30335060,"DATA\\ROM\\TEX\\EM\\E01\\E01_16.TEX","OTHER"
0x30335080,"DATA\\ROM\\TEX\\EM\\E01\\E01_17.TEX","OTHER"
0x303350A0,"DATA\\ROM\\TEX\\EM\\E01\\E01_18.TEX","OTHER"
0x303350C0,"DATA\\ROM\\TEX\\EM\\E01\\E01_19.TEX","OTHER"
0x303350E0,"DATA\\ROM\\TEX\\EM\\E01\\E01_20.TEX","OTHER"
0x30335100,"DATA\\ROM\\TEX\\EM\\E01\\E01_21.TEX","OTHER"
0x30335120,"DATA\\ROM\\TEX\\EM\\E01\\E01_22.TEX","OTHER"
0x30335140,"DATA\\ROM\\TEX\\EM\\E01\\E01_23.TEX","OTHER"
0x30335160,"DATA\\ROM\\TEX\\EM\\E01\\E01_24.TEX","OTHER"
0x30335180,"DATA\\ROM\\TEX\\EM\\E01\\E01_25.TEX","OTHER"
0x303351A0,"DATA\\ROM\\TEX\\EM\\E01\\E01_26.TEX","OTHER"
0x303351C0,"DATA\\ROM\\TEX\\EM\\E01\\E01_27.TEX","OTHER"
0x303351E0,"DATA\\ROM\\TEX\\EM\\E01\\E01_28.TEX","OTHER"
